,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
Team,Pistons,Detroit,USA,Little Caesars Arena,20332,https://gmgames.org/dm16logos/Team8.png,Central,Detroit,Michigan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Warriors,Golden State,USA,Chase Center,18064,https://gmgames.org/dm16logos/Team9.png,Pacific,Oakland,California,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Rockets,Houston,USA,Toyota Center,18055,https://gmgames.org/dm16logos/Team10.png,Southwest,Houston,Texas,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Pacers,Indiana,USA,Bankers Life Fieldhouse,17923,https://gmgames.org/dm16logos/Team11.png,Central,Indianapolis,Indiana,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Clippers,Los Angeles,USA,Intuit Dome,19068,https://gmgames.org/dm16logos/Team12.png,Pacific,Los Angeles,California,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Lakers,Los Angeles,USA,Cyprto.com Arena,18997,https://gmgames.org/dm16logos/Team13.png,Pacific,Los Angeles,California,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Grizzlies,Memphis,USA,FedExForum,17794,https://gmgames.org/dm16logos/Team14.png,Southwest,Memphis,Tennessee,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Heat,Miami,USA,American Airlines Arena,19600,https://gmgames.org/dm16logos/Team15.png,Southeast,Miami,Florida,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Bucks,Milwaukee,USA,Fiserv Forum,17500,https://gmgames.org/dm16logos/Team16.png,Central,Milwaukee,Wisconsin,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Timberwolves,Minnesota,USA,Target Center,18978,https://gmgames.org/dm16logos/Team17.png,Northwest,Minneapolis,Minnesota,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Pelicans,New Orleans,USA,Smoothie King Center,16867,https://gmgames.org/dm16logos/Team18.png,Southwest,New Orleans,Louisiana,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Knicks,New York,USA,Madison Square Garden,19812,https://gmgames.org/dm16logos/Team19.png,Atlantic,New York,New York,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Thunder,Oklahoma City,USA,Chesapeake Energy Arena,18203,https://gmgames.org/dm16logos/Team20.png,Northwest,Oklahoma City,Oklahoma,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Magic,Orlando,USA,Amway Center,18846,https://gmgames.org/dm16logos/Team21.png,Southeast,Orlando,Florida,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,76ers,Philadelphia,USA,Wells Fargo Center,20478,https://gmgames.org/dm16logos/Team22.png,Atlantic,Philadelphia,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Suns,Phoenix,USA,Talking Stick Resort Arena,18055,https://gmgames.org/dm16logos/Team23.png,Pacific,Phoenix,Arizona,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Trail Blazers,Portland,USA,Moda Center,19441,https://gmgames.org/dm16logos/Team24.png,Northwest,Portland,Oregon,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Kings,Sacramento,USA,Golden 1 Center,17583,https://gmgames.org/dm16logos/Team25.png,Pacific,Sacramento,California,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Spurs,San Antonio,USA,AT&T Center,18418,https://gmgames.org/dm16logos/Team26.png,Southwest,San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Raptors,Toronto,Canada,Scotiabank Arena,19800,https://gmgames.org/dm16logos/Team27.png,Atlantic,Toronto,Canada,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Jazz,Utah,USA,Vivint Smart Home Arena,18306,https://gmgames.org/dm16logos/Team28.png,Northwest,Salt Lake City,Utah,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,Wizards,Washington,USA,Capital One Arena,20356,https://gmgames.org/dm16logos/Team29.png,Southeast,Washincton,D.C,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewFranchiseLogo,,,,,,https://gmgames.org/dm16logos/Team30.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Type,FirstName,Last Name,Position,Age,Height,Weight,Team ID,Defence,TurnOvers,FTA,FTPerc,2PTA,2PTPerc,3PTA,ThreePerc,OffReb,Fame,DefReb,FastBreak,Assists,Personality,Potential,Steals,Blocks,Stamina,Trait,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nickeil,Alexander-Walker,SG,27,196,202,0,65,1.6,5.5,0.87,4.2,0.52,1.3,0.44,1.2,68,2.8,69,3.7,51,70,0.4,2.1,75,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tony,Bradley,C,28,208,246,0,45,3.3,2.3,0.64,4.8,0.52,4.2,0.41,2.0,35,2.6,39,0.7,48,45,1.7,2.4,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dyson,Daniels,SG,23,200,198,0,75,3.1,6.1,0.86,5.8,0.66,7.3,0.35,2.6,68,2.7,76,1.0,61,74,1.2,1.6,72,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mouhamed,Gueye,PF,23,211,209,0,45,3.9,7.1,0.74,7.9,0.58,4.1,0.44,2.5,35,4.6,42,2.8,53,39,1.8,0.9,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Buddy,Hield,SG,33,193,218,0,52,2.7,1.4,0.76,5.0,0.45,7.9,0.39,3.1,45,5.1,49,3.3,61,48,1.9,2.0,54,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Johnson,SF,24,202,218,0,82,1.5,2.8,0.62,8.7,0.64,8.3,0.41,2.5,78,3.6,72,3.3,82,90,0.8,1.5,87,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Corey,Kispert,SF,27,198,222,0,45,1.3,4.1,0.91,5.6,0.48,5.3,0.42,2.5,45,1.6,44,8.8,80,50,1.5,0.1,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonathan,Kuminga,PF,23,200,224,0,70,2.9,7.0,0.88,9.0,0.5,4.3,0.39,0.9,60,1.1,65,0.6,62,66,0.7,0.5,69,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jock,Landale,C,30,211,253,0,45,1.6,6.2,0.69,3.3,0.58,2.5,0.37,3.2,35,4.6,38,6.5,54,38,1.3,1.3,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,CJ,McCollum,PG,34,191,189,0,46,1.1,3.3,0.85,7.9,0.66,8.2,0.33,2.5,45,2.3,38,0.7,80,48,0.4,0.9,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Asa,Newell,PF,20,208,218,0,45,3.8,7.9,0.8,7.8,0.48,7.2,0.29,3.0,35,4.5,35,4.4,77,46,0.7,0.1,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Onyeka,Okongwu,C,25,208,238,0,45,2.3,2.1,0.7,6.1,0.57,0.1,0.41,3.4,45,5.6,51,4.0,54,55,1.7,2.1,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zaccharie,Risacher,SF,21,202,198,0,45,3.5,1.3,0.85,10.7,0.46,1.0,0.36,1.2,45,3.2,53,8.1,80,51,2.2,0.2,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gabe,Vincent,PG,29,188,198,0,45,3.5,2.2,0.64,5.4,0.62,4.0,0.42,0.6,35,4.9,35,4.5,60,37,1.9,0.9,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keaton,Wallace,PG,27,191,182,0,45,2.2,7.7,0.71,10.9,0.62,0.8,0.33,1.9,35,4.0,35,6.4,65,44,1.8,1.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaylen,Brown,SG,29,198,222,1,76,2.6,1.4,0.66,11.3,0.48,0.5,0.31,0.9,78,6.6,70,7.9,83,84,1.9,0.8,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luka,Garza,C,27,208,242,1,45,0.9,1.7,0.62,5.0,0.62,1.2,0.33,3.1,35,1.8,35,8.0,68,37,0.4,0.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Hugo,Gonzalez,SF,20,198,198,1,45,4.2,5.2,0.76,7.2,0.66,4.3,0.32,1.4,35,5.8,35,4.8,80,47,1.3,1.6,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ron,Harper Jr.,SF,26,196,231,1,45,4.2,5.3,0.79,3.4,0.5,3.1,0.38,2.4,35,4.4,36,7.6,72,46,1.3,2.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Sam,Hauser,PF,28,200,216,1,47,2.7,1.1,0.83,11.0,0.51,3.7,0.3,0.8,45,7.8,42,8.2,84,48,0.5,2.1,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Payton,Pritchard,PG,28,185,194,1,51,3.0,2.1,0.77,8.2,0.52,1.4,0.44,2.1,52,4.2,49,4.3,52,64,0.9,0.0,58,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Neemias,Queta,C,26,213,246,1,49,3.1,4.8,0.88,9.7,0.47,1.4,0.4,2.6,45,4.4,45,8.3,54,53,1.0,0.4,54,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Baylor,Scheierman,SG,25,198,202,1,45,2.5,6.3,0.9,10.3,0.64,4.1,0.39,2.0,35,4.3,40,6.1,78,42,1.7,0.8,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jayson,Tatum,PF,28,202,209,1,81,2.2,4.2,0.78,3.3,0.66,1.0,0.38,2.4,78,5.0,82,4.2,50,82,1.2,0.9,84,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,John,Tonje,SG,25,193,216,1,45,4.0,4.1,0.67,6.6,0.67,4.7,0.37,3.4,35,1.2,35,7.9,54,44,0.5,1.0,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Vucevic,C,35,206,257,1,56,4.4,4.3,0.89,11.4,0.58,5.1,0.33,3.2,52,1.3,58,6.4,72,57,0.9,0.9,59,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Walsh,PF,22,198,202,1,45,2.4,2.0,0.79,6.2,0.49,7.4,0.44,1.4,35,7.0,42,3.3,64,37,1.2,2.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Derrick,White,SG,31,193,189,1,58,3.9,4.0,0.88,5.9,0.58,6.2,0.44,3.4,68,4.6,71,6.5,67,71,1.4,0.2,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Amari,Williams,PF,24,211,249,1,45,1.6,2.0,0.82,9.2,0.61,0.3,0.39,1.1,35,5.3,42,3.1,68,47,0.7,1.6,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ochai,Agbaji,SG,26,196,213,2,51,0.9,1.2,0.72,3.6,0.49,8.4,0.4,1.8,45,3.5,45,7.7,78,55,0.8,1.6,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nic,Claxton,C,27,211,213,2,65,3.0,7.4,0.79,11.9,0.66,7.1,0.41,3.3,60,6.0,52,3.0,82,64,2.1,0.4,64,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Noah,Clowney,PF,21,208,209,2,45,4.0,5.9,0.89,3.5,0.64,6.7,0.34,2.0,35,7.3,40,8.7,56,39,1.1,2.5,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Egor,Demin,PG,20,202,198,2,45,4.1,2.7,0.85,11.5,0.59,6.4,0.42,2.2,45,4.6,44,6.2,60,48,1.5,1.3,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Terance,Mann,SG,29,198,213,2,55,2.1,7.0,0.86,8.4,0.56,3.8,0.42,2.8,45,8.4,45,3.0,70,56,0.7,2.5,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Minott,SF,23,202,202,2,45,3.4,2.1,0.71,8.3,0.67,1.3,0.3,1.2,35,2.8,41,8.1,76,40,1.5,0.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Michael,Porter Jr.,SF,27,208,216,2,62,4.4,2.3,0.63,10.4,0.65,4.2,0.44,1.7,68,5.4,73,5.8,47,78,0.8,0.0,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Drake,Powell,SG,20,196,194,2,45,2.8,3.6,0.65,4.0,0.53,1.3,0.41,3.2,35,1.6,36,8.3,46,43,1.7,0.1,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ben,Saraf,SG,20,198,198,2,45,0.8,5.5,0.92,6.8,0.49,8.4,0.43,0.6,35,1.0,43,0.7,75,39,1.3,0.5,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Day'Ron,Sharpe,C,24,208,264,2,45,1.9,1.4,0.85,7.2,0.64,3.8,0.34,3.3,35,3.4,35,5.4,58,39,0.5,0.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nolan,Traore,PG,19,191,182,2,45,4.5,3.0,0.8,8.6,0.62,6.7,0.28,0.5,35,4.3,35,8.0,72,43,1.1,0.9,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ziaire,Williams,SF,24,206,182,2,45,1.3,2.5,0.78,5.1,0.6,4.1,0.42,1.9,45,6.5,42,2.9,48,47,1.6,2.3,54,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Wilson,PF,25,198,218,2,45,3.9,4.0,0.7,11.8,0.48,2.5,0.33,2.7,35,2.5,37,4.9,48,44,2.0,1.4,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Danny,Wolf,PF,22,211,249,2,45,4.0,6.6,0.72,6.3,0.45,2.2,0.3,3.1,35,6.1,36,4.8,57,39,1.7,0.7,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,LaMelo,Ball,PG,24,200,178,3,85,4.4,1.1,0.91,10.9,0.6,3.9,0.37,0.9,78,5.7,79,1.0,63,85,1.2,0.6,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Miles,Bridges,PF,28,200,224,3,64,2.4,6.5,0.77,11.4,0.55,6.7,0.39,2.2,60,7.6,67,1.4,81,67,0.7,1.9,58,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pat,Connaughton,SG,33,196,207,3,45,1.4,7.3,0.86,7.4,0.46,0.6,0.32,1.2,35,6.3,43,0.9,68,37,1.0,2.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Moussa,Diabate,PF,24,208,209,3,45,1.4,1.2,0.86,4.3,0.49,5.5,0.32,0.9,45,1.5,52,1.9,46,50,0.3,0.7,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Green,SG,25,198,198,3,52,1.7,2.8,0.73,11.4,0.65,0.5,0.31,1.9,45,2.2,44,0.6,59,53,1.0,1.9,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Sion,James,SG,23,196,218,3,45,2.0,6.6,0.92,11.3,0.66,2.8,0.31,0.8,35,1.6,35,8.9,81,44,1.0,0.6,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ryan,Kalkbrenner,C,24,216,255,3,45,2.4,1.8,0.74,11.2,0.63,3.8,0.35,3.5,35,2.9,35,5.1,83,38,0.6,0.7,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kon,Knueppel,SG,20,198,213,3,45,4.2,8.4,0.64,9.2,0.58,7.6,0.37,2.7,52,6.9,45,2.6,57,57,0.6,2.0,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tre,Mann,PG,25,193,176,3,45,0.9,6.9,0.65,4.7,0.53,4.7,0.39,2.2,45,2.5,51,6.9,59,52,1.6,2.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Liam,McNeeley,SF,20,200,209,3,45,1.3,1.5,0.81,9.5,0.55,5.0,0.42,2.2,35,1.1,35,7.3,69,39,1.7,2.2,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandon,Miller,SF,23,200,198,3,60,3.2,2.8,0.71,9.1,0.58,3.3,0.43,2.8,68,2.9,72,2.5,73,72,1.4,1.0,72,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Antonio,Reeves,SG,25,196,202,3,45,4.5,1.2,0.7,11.4,0.53,4.5,0.42,2.2,35,4.0,35,6.9,69,39,2.2,1.7,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tidjane,Salaun,C,20,208,205,3,46,3.1,7.6,0.66,5.6,0.5,0.6,0.41,2.2,45,6.3,45,5.5,70,49,1.8,1.5,54,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Xavier,Tillman,PF,27,202,244,3,45,2.4,6.6,0.63,11.6,0.46,2.2,0.38,0.5,35,3.5,39,8.0,48,44,2.0,1.3,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Coby,White,SG,26,193,194,3,49,4.0,8.3,0.77,9.5,0.52,5.9,0.31,1.2,52,1.9,58,8.6,78,57,2.0,0.6,51,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Grant,Williams,PF,27,200,235,3,48,0.9,1.0,0.73,8.8,0.49,3.1,0.38,0.4,45,1.9,42,5.5,74,50,0.6,0.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Matas,Buzelis,SF,21,202,207,4,45,1.4,4.5,0.72,5.6,0.61,3.3,0.33,1.9,52,6.6,52,3.1,58,60,1.5,0.1,53,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zach,Collins,PF,28,206,249,4,56,2.4,4.7,0.81,9.0,0.6,5.8,0.3,2.7,52,3.6,44,1.7,51,54,1.8,2.3,52,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rob,Dillingham,PG,21,188,174,4,45,1.3,2.7,0.79,7.4,0.57,5.5,0.35,3.2,45,4.4,51,6.9,52,52,1.2,0.2,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Noa,Essengue,PF,19,202,198,4,45,3.3,6.2,0.73,9.4,0.58,7.5,0.39,1.2,35,7.5,41,2.4,56,43,2.1,1.7,50,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Giddey,PG,23,200,213,4,60,3.4,5.7,0.8,8.5,0.45,2.2,0.37,1.8,68,5.5,75,6.3,71,80,0.6,0.1,67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tre,Jones,SG,26,185,182,4,45,4.1,1.7,0.89,9.6,0.59,3.2,0.37,1.6,45,2.8,43,5.0,73,53,1.5,2.2,52,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mac,McClung,SG,27,188,182,4,45,0.9,8.3,0.65,3.9,0.66,8.0,0.37,3.1,35,5.0,38,4.3,78,38,0.7,1.8,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Leonard,Miller,PF,22,208,218,4,45,1.6,1.9,0.85,7.4,0.49,1.4,0.43,1.3,35,4.6,40,3.8,63,37,1.8,0.3,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaac,Okoro,SF,25,193,224,4,54,3.1,5.8,0.84,9.3,0.57,4.9,0.32,0.3,45,7.7,43,8.9,79,51,0.4,1.8,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nick,Richards,C,28,211,244,4,45,2.7,2.4,0.64,9.7,0.52,2.5,0.34,1.0,45,4.3,41,4.0,50,53,1.0,2.2,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Collin,Sexton,SG,27,191,189,4,54,3.0,5.4,0.9,9.5,0.66,6.0,0.38,2.5,52,3.7,53,7.4,64,60,1.9,2.4,62,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anfernee,Simons,SG,26,191,198,4,62,2.9,8.3,0.81,5.1,0.6,3.6,0.32,0.8,60,3.6,62,5.0,66,64,0.6,2.3,58,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Smith,PF,26,202,213,4,45,2.2,1.6,0.63,3.6,0.63,0.8,0.39,2.2,45,5.2,50,3.8,54,56,1.7,1.2,54,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Patrick,Williams,PF,24,198,213,4,45,2.8,1.2,0.8,5.9,0.49,8.1,0.34,2.9,45,4.4,39,5.7,53,56,0.6,1.8,55,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Guerschon,Yabusele,C,30,200,264,4,45,3.0,3.2,0.75,6.8,0.6,0.2,0.36,2.9,45,3.6,48,2.1,68,48,0.8,1.9,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarrett,Allen,C,28,206,242,5,65,3.3,3.7,0.73,6.3,0.53,6.8,0.35,2.4,68,4.1,68,1.5,76,72,1.7,2.4,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Thomas,Bryant,C,28,206,246,5,45,1.3,6.1,0.7,7.7,0.48,1.0,0.3,3.4,35,3.4,42,6.2,64,40,0.4,1.1,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keon,Ellis,SG,26,193,174,5,45,2.3,7.7,0.77,11.2,0.49,7.0,0.41,2.9,35,6.3,38,5.2,84,37,2.1,2.0,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,James,Harden,PG,36,196,218,5,68,1.0,6.2,0.68,4.2,0.64,2.3,0.41,1.5,78,1.1,71,6.5,83,90,0.9,1.9,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Sam,Merrill,SG,29,193,202,5,45,1.6,2.4,0.72,8.9,0.46,5.8,0.29,3.0,45,2.1,52,3.7,70,53,0.9,0.3,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Donovan,Mitchell,SG,29,188,213,5,68,3.9,4.0,0.74,8.2,0.61,8.5,0.43,0.7,78,6.9,71,8.3,70,85,1.4,1.3,87,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Evan,Mobley,PF,24,211,213,5,85,1.9,6.0,0.82,4.4,0.65,3.1,0.28,1.9,78,1.1,75,7.8,71,80,1.4,0.8,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Larry,Nance Jr.,SF,33,198,244,5,45,4.3,7.6,0.81,7.5,0.52,4.9,0.3,3.4,35,2.8,35,8.7,49,41,1.3,0.3,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Craig,Porter Jr.,SG,26,185,178,5,45,1.5,5.0,0.69,8.8,0.63,1.8,0.31,2.3,35,5.5,35,8.5,75,39,1.3,0.8,50,,,,,,
